"","Datetime","Tweet.URL","Tweet.Id","Tweet.User.Id","Text","Username","User.Location","replyCount","retweetCount","likeCount","quoteCount","language","retweetedTweet","quotedTweet","mentionedUsers","clean_text"
"851","2020-06-03 04:30:10+00:00","https://twitter.com/gloriasteven__/status/1268037234260709376",1268037234260709376,287714740,"This Maamiii of mine 
Randomly called me early in the morning &amp; started crying over the fact we can’t go for our summer trip  next month and just went on cursing about the covid situation😂 
My fav kind of looosu ,can’t wait to fly over real soon❤️💯","gloriasteven__","singapore,singapore",0,0,1,0,"en",NA,"","","maamiii mine randomly called early morning amp started crying fact cant go summer trip next month just went cursing covid situation fav kind looosu cant wait fly real soon"
"852","2020-06-03 02:13:59+00:00","https://twitter.com/DocGauhar/status/1268002962304950275",1268002962304950272,944803802447732736,"Noted on all points . On amy agenda once stable &amp; covid test are ready .
If ionotrope requirement increases will go to ot irrespective.
Will update https://t.co/rf664EtHhh","DocGauhar","",0,0,0,0,"en",NA,"https://twitter.com/DrPNMaheshwari/status/1267987104446836736","","noted points amy agenda stable amp covid test ready ionotrope requirement increases go ot irrespective update"
"853","2020-06-03 02:06:00+00:00","https://twitter.com/Deeebugs/status/1268000952792920064",1268000952792920064,390753103,"About to go for the covid swab test","Deeebugs","Locked inside your heart ",1,0,0,0,"en",NA,"","","go covid swab test"
"854","2020-06-03 01:57:51+00:00","https://twitter.com/DocGauhar/status/1267998904928268288",1267998904928268288,944803802447732736,"@chuikalun1 @ainuindia @so_uro @SoURPUA @Urologeman @trwherrmann @Rahul79307822 @iTRUEGroup DRE surprise i cant feel the bogginess
I tried trus aspiration once bedside. Thick 4-5 cc great difficulty some pus aspirated. 
Sent for bacterial/fungal/Tb &amp; #covid-19 !! 
Thing to consider now
Looks multiloculated with extension to seminal Vesicles","DocGauhar","",1,0,4,0,"en",NA,"","[User(username='chuikalun1', displayname='Dr Chui Ka Lun 泌尿專科崔家倫醫生', id=21618916, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='ainuindia', displayname='AINU', id=2242180332, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='so_uro', displayname='UroSoMe', id=1035387218494287873, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='SoURPUA', displayname='Polish Section of Urology Residents', id=1220852652915019781, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Urologeman', displayname='Nariman Gadzhiev', id=307887731, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='trwherrmann', displayname='Thomas RW Herrmann', id=2531987190, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Rahul79307822', displayname='Rahul Goel', id=713309198302490624, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='iTRUEGroup', displayname='i-TRUE', id=1265920408450027522, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","dre surprise cant feel bogginess tried trus aspiration bedside thick cc great difficulty pus aspirated sent bacterial fungal tb amp thing consider now looks multiloculated extension seminal vesicles"
"855","2020-06-03 00:41:42+00:00","https://twitter.com/rosse_tdl/status/1267979739307925505",1267979739307925504,951003964119465984,"#singapore #covid_19 #2ndjune #2020 update.. The numbers are still not going down much.. Please continue to #staysafe even the #circuitbreaker measures has been lifted up slightly.. ✌🏼☺️☺️
.

#RoyaleClass… https://t.co/3o3ygDdl3k","rosse_tdl","",0,0,0,0,"en",NA,"","","update numbers still going much please continue even measures lifted slightly"
"856","2020-06-02 22:45:41+00:00","https://twitter.com/SSBTS_MAMA/status/1267950542975758337",1267950542975758336,1079428666570887168,"Two years ago today, I was having a great time celebrating BTS' anniversary weeks in Seoul through various events. I'm always in Seoul at this time of year, sigh. Fuck quarantine, fuck COVID. https://t.co/qBKsK0X3d0","SSBTS_MAMA","",0,1,14,0,"en",NA,"","","two years ago today great time celebrating bts anniversary weeks seoul various events m always seoul time year sigh fuck quarantine fuck covid"
"857","2020-06-02 19:46:02+00:00","https://twitter.com/VishnoiSays/status/1267905332916838400",1267905332916838400,81342472,"Covid Treatments May Be Better Bet Than Vaccine: Nisen (Radio) https://t.co/7Dhcvuk01y","VishnoiSays","Singapore",0,0,0,0,"en",NA,"","","covid treatments may better bet vaccine nisen radio"
"858","2020-06-02 17:06:30+00:00","https://twitter.com/AwuL21/status/1267865186657906688",1267865186657906688,543070757,"Understand that the government is slowly enlightening the phases of COVID. But you did it for your benefit? Or for health benefit? Trains and buses, really?","AwuL21","Singapore",0,0,0,0,"en",NA,"","","understand government slowly enlightening phases covid benefit health benefit trains buses really"
"859","2020-06-02 15:41:37+00:00","https://twitter.com/kclee1987/status/1267843821141766146",1267843821141766144,435464741,"Run # 23 - short 5km run around Tiong Bahru. 
no more #circuitbreaker but we are now entering Phase 1: Safe Re-opening. https://t.co/LUEPxv53FT","kclee1987","Singapore",0,0,2,0,"en",NA,"","","run short run around tiong bahru now entering phase safe re opening"
"860","2020-06-02 13:43:46+00:00","https://twitter.com/reviveramesh/status/1267814166590484485",1267814166590484480,18525944,"The notions of dining out are in a deep state of flux. Everything and everyday it seems to be about how we can extricate ourselves from the throes of the coronavirus. In that light every day Italian has a totally… https://t.co/Fd4rSrpNpd","reviveramesh","Singapore",0,0,0,0,"en",NA,"","","notions dining deep state flux everything everyday seems can extricate throes coronavirus light every day italian totally"
"861","2020-06-02 13:17:33+00:00","https://twitter.com/theshanghaikid/status/1267807566890852352",1267807566890852352,283917517,"Did the Coronavirus suddenly get cured in the United States or sonething?","theshanghaikid","Singapore",0,0,0,0,"en",NA,"","","coronavirus suddenly get cured united states sonething"
"862","2020-06-02 12:31:31+00:00","https://twitter.com/SignaramaCBD/status/1267795984018558977",1267795984018558976,3258230246,"Social distancing and self-isolation are effective ways to slow the spread of Covid-19. But many are ignoring public health measures. Floor stickers help get through to someone who isn’t following the rules.… https://t.co/dtP23xccpB","SignaramaCBD","Central Region, Singapore",0,0,0,0,"en",NA,"","","social distancing self isolation effective ways slow spread covid many ignoring public health measures floor stickers help get someone isnt following rules"
"863","2020-06-02 11:39:23+00:00","https://twitter.com/fizoto/status/1267782862926786560",1267782862926786560,12121232,"Nothing dominated my Twitter like this in the 12 years I’ve been here, not COVID-19, not Trump, nothing. Strangely leaving me hopeful.","fizoto","Singapore",0,0,1,0,"en",NA,"","","nothing dominated twitter like years ive covid trump nothing strangely leaving hopeful"
"864","2020-06-02 11:09:19+00:00","https://twitter.com/whywendywrites/status/1267775295857319936",1267775295857319936,712256503944577024,"⁣
Of Sunset, Raffles and Victoria Theatre and Concert Hall 🌅 ⁣

.⁣⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣⁣
.⁣⁣⁣⁣⁣⁣⁣⁣
#whywendywrites #singapore #circuitbreaker #stayhomeforsg #stayhome #stayhomestaysafe #slowdown… https://t.co/cLVuVnn95l","whywendywrites","",0,0,0,0,"en",NA,"","","sunset raffles victoria theatre concert hall"
"865","2020-06-02 10:58:13+00:00","https://twitter.com/CulturedF/status/1267772505135083520",1267772505135083520,4785314062,"I should clarify, I am not a foreign worker. I am an Employment Pass holder. Foreign Workers count as those that live in close packed dorms, make up the large majority of all of SG’s covid cases and can’t go to work for a long time.","CulturedF","Singapore",0,0,0,0,"en",NA,"","","clarify foreign worker employment pass holder foreign workers count live close packed dorms make large majority sgs covid cases cant go work long time"
"866","2020-06-02 10:33:22+00:00","https://twitter.com/hafanzeee/status/1267766251230621696",1267766251230621696,472830324,"@sarahcoldheart It's like ever since COVID-19 happened, mask is like trending and becomes fashion","hafanzeee","Sing-A-Pour",1,0,0,0,"en",NA,"","[User(username='sarahcoldheart', displayname='Sarah Coldheart', id=21842641, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","s like ever since covid happened mask like trending becomes fashion"
"867","2020-06-02 09:41:50+00:00","https://twitter.com/Brotzeit_SG/status/1267753280890904576",1267753280890904576,193198510,"While the #CircuitBreaker has been lifted and we are entering Phase 1. We look back on last week where Brotzeit collaborated with foodbanksg to give back to the community by providing 125 portions of our signature… https://t.co/DxgL5gGMiR","Brotzeit_SG","Singapore",0,0,0,0,"en",NA,"","","lifted entering phase look back last week brotzeit collaborated foodbanksg give back community providing portions signature"
"868","2020-06-02 07:01:35+00:00","https://twitter.com/hongruilee/status/1267712951663853569",1267712951663853568,364566794,"#singapore #phase1reopening day 1 - #mark2 of my #paracord #reusablemask cinch. Added a buckle and changed the cinching knot. Now I can use this on any other #masks

#covid_19 #circuitbreakersg #stayathome #stayhome… https://t.co/QpORUgMUqA","hongruilee","Singapore",1,0,0,0,"en",NA,"","","day cinch added buckle changed cinching knot now can use"
"869","2020-06-02 06:52:19+00:00","https://twitter.com/bernardlim108/status/1267710619685277696",1267710619685277696,2378489462,"Wonderful Japanese lunch from our fave Japanese restaurant #chirashi #freshuni #freshest #don #sashimi #sushi #covid19 #coronavirus #wfh order at https://t.co/kMu82hhGQi #yummylunch @ Akashi Orchard Parade Hotel https://t.co/QHfWc0t9gI","bernardlim108","Singapore",0,0,0,0,"en",NA,"","","wonderful japanese lunch fave japanese restaurant order"
"870","2020-06-02 03:30:56+00:00","https://twitter.com/poortan/status/1267659941852049409",1267659941852049408,90597912,"Singapore has shone in more ways than one in fight against Covid-19 https://t.co/qg1eVlPhTT via @TODAYonline reduce infrastructure equals less dependence on foreign workers. Offer market wage or higher to keep locals to work.","poortan","",0,0,0,0,"en",NA,"","[User(username='TODAYonline', displayname='TODAY', id=41085467, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","singapore shone ways one fight covid"
"871","2020-06-02 02:57:42+00:00","https://twitter.com/KuMuhaimin7/status/1267651575796822016",1267651575796822016,62460476,"@twt_malaysia Rising sbb pekerja foreign stay at dorm. Now dorg dah lift up their circuit breaker. Tgh ease their way to open shop and business all. Tp still slowly sebab nak elak covid 19 rise again.","KuMuhaimin7","changi east",0,0,0,0,"en",NA,"","[User(username='twt_malaysia', displayname='Rakyat: Fahmi', id=607083299, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","rising sbb pekerja foreign stay dorm now dorg dah lift circuit breaker tgh ease way open shop business tp still slowly sebab nak elak covid rise"
"872","2020-06-02 02:07:47+00:00","https://twitter.com/RealEstatebyNas/status/1267639016461082624",1267639016461082624,1000188880950214656,"#property market is still #moving during #circuitbreaker #propnex #transacted 66% of total #units #sold 
Here are the #top5 #bestsellers #treasureattampines #florenceresidences #parcclematis #parcesta #koparatnewton… https://t.co/93bPm5bz4A","RealEstatebyNas","Singapore",0,0,1,0,"en",NA,"","","market still total"
"873","2020-06-02 01:39:01+00:00","https://twitter.com/davienna_hotel/status/1267631773996982272",1267631773996982272,3865122978,"New Normal
We are ready to serve you better.
Please Book throght our Website
just click the link bellow.
https://t.co/HNTKLGr95i
.
Stay safe and healthy, fight Covid-19.
.
#hotel #hotelbatam #batamhotel #batam #kepri… https://t.co/N5PjN8lWiU","davienna_hotel","Kota Batam, Kepulauan Riau",0,0,0,0,"en",NA,"","","new normal ready serve better please book throght website just click link bellow"
"874","2020-06-01 23:59:15+00:00","https://twitter.com/justintanwc/status/1267606669971816449",1267606669971816448,574389856,"Just scan SafeEntry for #Coronavirus contact tracing purposes as part of the safe re-opening of Singapore's wealthy economy despite Fortitude Budget is implemented in use on lots of business re-opening at a later… https://t.co/dIIcF55OGG","justintanwc","Singapore",0,0,0,0,"en",NA,"","","just scan safeentry contact tracing purposes part safe re opening singapore s wealthy economy despite fortitude budget implemented use lots business re opening later"
"875","2020-06-01 23:58:52+00:00","https://twitter.com/NasserAboobakar/status/1267606570898202627",1267606570898202624,25925971,"Rcvd an #appeal from #redcross so it was my first day out in nearly two months, glad it was for a noble cause #blooddonation
#covid19 #circuitbreaker #staysafe #stayhome #sgunited @ Singapore https://t.co/f19LSAWWO8","NasserAboobakar","Singapore",1,0,0,0,"en",NA,"","","rcvd first day nearly two months glad noble cause singapore"
"876","2020-06-01 23:30:16+00:00","https://twitter.com/richardjang/status/1267599374856581120",1267599374856581120,15340605,"Singapore #circuitbreaker has ended. MRT seats do not have safe distancing. Every seats can be taken. But mask is a norm when taking trains. Stay safe everyone.","richardjang","1.300499,103.856424",2,0,0,0,"en",NA,"","","singapore ended mrt seats safe distancing every seats can taken mask norm taking trains stay safe everyone"
"877","2020-06-01 22:51:29+00:00","https://twitter.com/boxing_amateur/status/1267589613847080961",1267589613847080960,1052770374687977472,"Please do take note, that Kadir's Boxing School will be closed from 7th April until Phase 2 of Circuit Breaker in adherence to the government's measures to minimise further spread of COVID-19, 
https://t.co/Mvot8qtTV5

Stay safe and healthy! 🥊 🙂","boxing_amateur","Singapore",0,0,0,0,"en",NA,"","","please take note kadir s boxing school closed april phase circuit breaker adherence government s measures minimise spread covid"
"878","2020-06-01 15:46:07+00:00","https://twitter.com/inamirandaxx/status/1267482569324392448",1267482569324392448,271360185,"To all of our invited families, relatives &amp; friends, due to the current situation (COVID-19), Desmond &amp; I decided to have our ROM Solemnization at home first this month. We will reschedule our Wedding Day (Tea Ceremony &amp; Banquet in SG and PH) at a later date (2020/2021).","inamirandaxx","Singapore",1,0,0,0,"en",NA,"","","invited families relatives amp friends due current situation covid desmond amp decided rom solemnization home first month reschedule wedding day tea ceremony amp banquet sg ph later date"
"879","2020-06-01 15:37:41+00:00","https://twitter.com/x3lilNinJA/status/1267480446331486208",1267480446331486208,335164069,"So from #CircuitBreaker to Phase 1, and I'm extremely excited for things to come. From new blood to new sports cars, we are definitely on a roll
⠀⠀⠀
The circuit breaker period has been an exciting if not a… https://t.co/5U8fnLbQm5","x3lilNinJA","",1,0,0,0,"en",NA,"","","phase m extremely excited things come new blood new sports cars definitely roll circuit breaker period exciting"
"880","2020-06-01 15:13:52+00:00","https://twitter.com/traintheteacher/status/1267474451936862209",1267474451936862208,246752795,"Following @LI_politico example, I documented my 56 day ‘#circuitbreaker’ (fancy  term for a lockdown) as a series of gifs. https://t.co/SnAzhOuuyL","traintheteacher","Bucharest, Romania",0,0,0,0,"en",NA,"https://twitter.com/traintheteacher/status/1247392175538589696","[User(username='LI_politico', displayname='Sassy Little Hobbit', id=166794157, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","following example documented day fancy term lockdown series gifs"
"881","2020-06-01 15:11:41+00:00","https://twitter.com/traintheteacher/status/1267473900490747907",1267473900490747904,246752795,"#circuitbreaker day 56

Onwards to phase 1! https://t.co/iAYopNUvUL","traintheteacher","Bucharest, Romania",1,0,0,0,"en",NA,"","","day onwards phase"
"882","2020-06-01 13:07:39+00:00","https://twitter.com/chandan_deep/status/1267442689579966465",1267442689579966464,70371595,"A double 🌈 and beautiful sunset bringing an end to the #circuitbreaker in Singapore https://t.co/uJNspdjRVk","chandan_deep","Singapore",1,2,35,0,"en",NA,"","","double beautiful sunset bringing end singapore"
"883","2020-06-01 13:02:10+00:00","https://twitter.com/365days2play/status/1267441308081303553",1267441308081303552,244158088,"Day 56 of #CircuitBreaker
~~~~~~~~~~~~~
It’s the last day of the circuit breaker but to be frank, i feel like it’s pretty much the same. It’s going to be the circuit breaker feeling until we have the freedom to be… https://t.co/ClyDWmeBOX","365days2play","",0,0,1,0,"en",NA,"","","day last day circuit breaker frank feel like pretty much going circuit breaker feeling freedom"
"884","2020-06-01 12:37:15+00:00","https://twitter.com/whywendywrites/status/1267435038465024001",1267435038465024000,712256503944577024,"⁣⁣
[Snapshots or Circuit Breaker in Singapore 🇸🇬]⁣⁣
⁣⁣
The world has become a strange place because of the coronavirus pandemic.⁣⁣
⁣⁣
Around the world, different governments implemented a range of measures from stay… https://t.co/Urxmr80kzu","whywendywrites","",0,0,0,0,"en",NA,"","","snapshots circuit breaker singapore world become strange place coronavirus pandemic around world different governments implemented range measures stay"
"885","2020-06-01 12:22:22+00:00","https://twitter.com/RoxieKwongDimen/status/1267431292238540806",1267431292238540800,78200072,"Covid 19 won’t stop us from celebrating our wedding anniversary. Rather than going out to eat in a fancy restaurant, this time we set up our own romantic-style date in our feel-like hotel room and do all the cooking… https://t.co/SdB83jaDxz","RoxieKwongDimen","House of Grace =)",0,0,0,0,"en",NA,"","","covid wont stop us celebrating wedding anniversary rather going eat fancy restaurant time set romantic style date feel like hotel room cooking"
"886","2020-06-01 12:15:03+00:00","https://twitter.com/beckalim/status/1267429451488546819",1267429451488546816,20275189,"#Rainbow #sunset from my balcony barre session - nice way to wrap this #circuitbreaker up. Life is perfect in its own way - the lovers, the dreamers and me. #gratitude #singapore #sg #stayhome #sgunited… https://t.co/QvOaqtPaEL","beckalim","Singapore",0,0,0,0,"en",NA,"","","balcony barre session nice way wrap life perfect way lovers dreamers"
"887","2020-06-01 10:55:01+00:00","https://twitter.com/AmeerJumabhoy/status/1267409308603478017",1267409308603478016,186172837,"@UtuGlobal trivia night this week is the amazing country of #Germany - where UTU Plus is available &amp; post Covid-19 gives tourists 5% extra cash back on any tax free purchase.
 
@GermanyinSGP reckon you can get all the answers right? @SwissAmbSGP wanna join our quiz? https://t.co/dlhQZWEttm","AmeerJumabhoy","Singapore",0,0,1,0,"en",NA,"","[User(username='UtuGlobal', displayname='UTU', id=3022095266, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='GermanyinSGP', displayname='Ambassador Norbert Riedel', id=973358048738729984, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='SwissAmbSGP', displayname='Ambassador Fabrice Filliez', id=1112907815528562689, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","trivia night week amazing country utu plus available amp post covid gives tourists extra cash back tax free purchase reckon can get answers right wanna join quiz"
"888","2020-06-01 10:18:57+00:00","https://twitter.com/sawayamadoll/status/1267400233849221120",1267400233849221120,51385779,"KIM THERE ARE PEOPLE DYING OF COVID?????? https://t.co/se7dCDNqU2","sawayamadoll","she/her | 22",0,1,4,0,"en",NA,"https://twitter.com/PhilstarNews/status/1267398352620056576","","kim people dying covid"
"889","2020-06-01 08:18:43+00:00","https://twitter.com/bernardlim108/status/1267369975116898304",1267369975116898304,2378489462,"#circuitbreaker coming to an end tomorrow so let me share my two favourite social media posts from friends #covid19 #coronavirus #stayhome #staysafe #wfh #besafe #washyourhands #cheerup #smile #sgunited🇸🇬 @ Singapore https://t.co/b7AZXyNo0b","bernardlim108","Singapore",0,0,0,0,"en",NA,"","","coming end tomorrow let share two favourite social media posts friends singapore"
"890","2020-06-01 08:03:14+00:00","https://twitter.com/hongruilee/status/1267366079082500096",1267366079082500096,364566794,"#circuitbreakingorange day 56 - #homemade #handrolled #handcut #meepok egg #pasta cooked in #bolognese sauce. 

#tagliatelle #eggpasta #covid_19 #stayathome #stayhome #singapore #circuitbreakersg #lunch #homecooking… https://t.co/IEr9dHnZOm","hongruilee","Singapore",0,0,0,0,"en",NA,"","","day egg cooked sauce"
"891","2020-06-01 07:00:32+00:00","https://twitter.com/iryasa_life/status/1267350298911215616",1267350298911215616,995303623474069504,"#Singapore has handled #Covid19 wonderfully. It's super exciting that #CircuitBreaker ends today &amp; we're entering Phase 1 of resuming activities safely. Please remember to continue to #TakeCareOfYourself and #StaySafe 😍
#IryasaBeauty #NaturalSkincareProducts #PureEssentialOils https://t.co/QT7zoPt7GZ","iryasa_life","Singapore",0,0,0,0,"en",NA,"","","handled wonderfully s super exciting ends today amp re entering phase resuming activities safely please remember continue"
"892","2020-06-01 04:11:48+00:00","https://twitter.com/pinkypiggu/status/1267307835697872899",1267307835697872896,360982833,"A simple bowl of mingfafishball Signature Mee Pok for lunch. Thankful even for the simplest thing in life #pinkypiggujiaklocal #pinkypiggustayhome #stayhome #stayhomeforsg #stayhomestaysafe #sgunited #circuitbreaker… https://t.co/FasIr3N6oC","pinkypiggu","Singapore",0,0,0,0,"en",NA,"","","simple bowl mingfafishball signature mee pok lunch thankful even simplest thing life"
"893","2020-06-01 03:47:11+00:00","https://twitter.com/theshutterwhale/status/1267301640232742915",1267301640232742912,2240421060,"Foodpanda Reduces Default Self Pick-up Discount to 15% from 01 June 2020  https://t.co/XH71LSXfcr  #foodpanda #news #singapore #circuitbreaker #food #takeaway #sgdeals","theshutterwhale","Singapore",0,0,0,0,"en",NA,"","","foodpanda reduces default self pick discount june"
"894","2020-06-01 03:10:19+00:00","https://twitter.com/maxinemowe/status/1267292363312910337",1267292363312910336,2801402766,"Our last @FIB_NUS for the month of May! 26th May. We meet twice a month to catch up with one another and find out about whats happening after #circuitbreaker #freshwaterbiology #wfh #researchers https://t.co/X4Y92Ii8rt","maxinemowe","Singapore",0,0,4,0,"en",NA,"","[User(username='FIB_NUS', displayname='Freshwater and Invasion Biology Laboratory (FIB)', id=1132090504395444224, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","last month may may meet twice month catch one another find whats happening"
"895","2020-06-01 02:15:49+00:00","https://twitter.com/dogeggnoodles/status/1267278647116787712",1267278647116787712,126253754,"I hardly think the grounds of a castle is ""in public"". And get off that donkey. It doesn't count as exercise if they're not your legs.

BBC News - Coronavirus: Queen seen in public for first time since lockdown, riding pony
https://t.co/fb0zDlJlNw","dogeggnoodles","Singapore",0,0,1,0,"en",NA,"","","hardly think grounds castle public get donkey doesn t count exercise re legs bbc news coronavirus queen seen public first time since lockdown riding pony"
"896","2020-06-01 01:22:46+00:00","https://twitter.com/ad1_sufyan/status/1267265298240962561",1267265298240962560,411777260,"Covid(C)-horse. Even on land plagued with plastic.
.
.
.
.

#coffeetime 
#capturestreets 
#agameoftones 
#shotzdelight 
#girlsquad 
#mirrorless 
#citykillerz 
#streetactivity 
#streets_vision… https://t.co/4UaBHYg1RP","ad1_sufyan","",0,0,0,0,"en",NA,"","","covid c horse even land plagued plastic"
"897","2020-06-01 00:20:24+00:00","https://twitter.com/SGPseudoscops/status/1267249603314724864",1267249603314724864,1042429117797302272,"Singapore is easing our #CircuitBreaker tomorrow. However, this doesn't mean that we can go all out to celebrate, we are far from over. Do what we have gotten used to, wearing a mask, washing our hands, social distancing. https://t.co/vzEnb8WZ7L","SGPseudoscops","Singapore",0,0,0,0,"en",NA,"","","singapore easing tomorrow however doesn t mean can go celebrate far gotten used wearing mask washing hands social distancing"
"898","2020-05-31 23:31:52+00:00","https://twitter.com/yihyng/status/1267237390881402881",1267237390881402880,12252322,"#995 calls during #covid_19. 800 calls a day. https://t.co/teLJfPFAjf","yihyng","1.385551,103.875096",0,1,2,0,"en",NA,"","","calls calls day"
"899","2020-05-31 22:45:29+00:00","https://twitter.com/sitimariamah1/status/1267225719047950344",1267225719047950336,391051336,"Every new month brings new hopes, new dreams, new wishes &amp; paryers. 💞💖

Here’s wishing for our whole wide world to be free from Covid-19 virus &amp; that the vaccine to be found asap so that… https://t.co/9WWbfBqSe3","sitimariamah1","",0,0,1,0,"en",NA,"","","every new month brings new hopes new dreams new wishes amp paryers heres wishing whole wide world free covid virus amp vaccine found asap"
"900","2020-05-31 22:00:54+00:00","https://twitter.com/cockporn/status/1267214497736843264",1267214497736843264,43503467,"Coronavirus oi. Social distancing oi. Why still hug hug. Hah. Jk https://t.co/TY4QN0THbz","cockporn","Singapore",0,3,15,0,"en",NA,"","","coronavirus oi social distancing oi still hug hug hah jk"
